Time(s)	Ixx	Iyy	Roll_Rate	Roll	Flightpath_Speed	Mach	Dyn_Pres	Thrust(kN)	mass(Mg)	CoM (m)	CoP (m)	Cd	Sideslip	Sideslip_rate	AoA	AoA_Rate	Density
88.74165	0.66	134	1416.459537	141290.0048	0.299581624	0.913168721	34.36480368	0	0.06799994	1.845	0.684732512	1.334102246	-0.418743486	-7.827878612	-0.314339776	10.30547441	0.000765797
88.762875	0.66	134	1416.412404	141320.0687	0.299405892	0.912658633	34.30296348	0	0.06799994	1.845	0.684936547	1.334239201	-0.521424408	-1.618528909	-0.062525013	12.87849372	0.000765316
88.7841	0.66	134	1416.365328	141350.1315	0.299230198	0.912148613	34.2412357	0	0.06799994	1.845	0.685140555	1.334376193	-0.484069285	5.063922804	0.207654201	11.99264987	0.000764836
88.805325	0.66	134	1416.31829	141380.1934	0.299054543	0.911638662	34.17962012	0	0.06799994	1.845	0.685344535	1.334513213	-0.315931844	10.41970133	0.423428246	7.867038864	0.000764357
88.82655	0.66	134	1416.271271	141410.2542	0.298878926	0.911128779	34.11811654	0	0.06799994	1.845	0.685548488	1.334650255	-0.061591865	12.99691785	0.526289077	1.596037071	0.000763879
88.847775	0.66	134	1416.224272	141440.3141	0.298703347	0.910618965	34.05672477	0	0.06799994	1.845	0.685752414	1.334787336	0.210871936	12.08477086	0.487842106	-5.142089353	0.000763401
88.869	0.66	134	1416.177316	141470.373	0.298527807	0.91010922	33.9954446	0	0.06799994	1.845	0.685956312	1.33492445	0.42810015	7.908770438	0.317618579	-10.53383446	0.000762924
88.890225	0.66	134	1416.130421	141500.4308	0.298352305	0.909599544	33.93427583	0	0.06799994	1.845	0.686160182	1.335061588	0.531193273	1.575531368	0.060731336	-13.11735141	0.000762447
88.91145	0.66	134	1416.083584	141530.4877	0.298176842	0.909089937	33.87321827	0	0.06799994	1.845	0.686364025	1.335198767	0.491678457	-5.219914737	-0.214065938	-12.1791183	0.000761971
88.932675	0.66	134	1416.036783	141560.5436	0.298001417	0.9085804	33.81227171	0	0.06799994	1.845	0.68656784	1.335335976	0.319369318	-10.64799864	-0.432785657	-7.95183461	0.000761496
88.9539	0.66	134	1415.99	141590.5985	0.297826031	0.908070933	33.75143596	0	0.06799994	1.845	0.686771627	1.335473208	0.059937057	-13.23767278	-0.536138594	-1.556496923	0.000761022
88.975125	0.66	134	1415.943239	141620.6524	0.297650684	0.907561536	33.69071081	0	0.06799994	1.845	0.686975386	1.335610482	-0.217202456	-12.27466067	-0.49559208	5.296010413	0.000760548
88.99635	0.66	134	1415.896521	141650.7053	0.297475376	0.907052209	33.63009607	0	0.06799994	1.845	0.687179116	1.33574779	-0.437457547	-7.997617392	-0.321220111	10.76207388	0.000760074
89.017575	0.66	134	1415.849863	141680.7572	0.297300106	0.906542953	33.56959154	0	0.06799994	1.845	0.687382819	1.335885125	-0.541125488	-1.539547362	-0.059219394	13.36011606	0.000759602
89.0388	0.66	134	1415.803262	141710.8081	0.297124875	0.906033768	33.50919703	0	0.06799994	1.845	0.687586493	1.336022503	-0.499572431	5.371746779	0.220313771	12.37253701	0.00075913
89.060025	0.66	134	1415.756697	141740.858	0.296949684	0.905524654	33.44891234	0	0.06799994	1.845	0.687790139	1.336159913	-0.323138344	10.87616357	0.442143354	8.04480044	0.000758658
89.08125	0.66	134	1415.710151	141770.907	0.296774531	0.905015611	33.38873726	0	0.06799994	1.845	0.687993756	1.336297347	-0.058571906	13.48242956	0.54615544	1.524163471	0.000758188
89.102475	0.66	134	1415.663627	141800.9549	0.296599417	0.904506639	33.32867161	0	0.06799994	1.845	0.688197344	1.336434827	0.223364117	12.47167961	0.503634257	-5.445649833	0.000757718
89.1237	0.66	134	1415.617145	141831.0019	0.296424343	0.903997739	33.26871519	0	0.06799994	1.845	0.688400904	1.336572342	0.446814576	8.094851611	0.325162098	-10.9901646	0.000757248
89.144925	0.66	134	1415.570723	141861.0479	0.296249308	0.903488912	33.2088678	0	0.06799994	1.845	0.688604435	1.336709886	0.551228875	1.51096684	0.058005158	-13.60697739	0.00075678
89.16615	0.66	134	1415.524358	141891.0929	0.296074312	0.902980156	33.14912925	0	0.06799994	1.845	0.688807938	1.336847477	0.507765929	-5.519173523	-0.226387676	-12.57326426	0.000756311
89.187375	0.66	134	1415.478028	141921.1369	0.295899356	0.902471473	33.08949935	0	0.06799994	1.845	0.689011411	1.3369851	0.327256701	-11.10415987	-0.451499906	-8.146369585	0.000755844
89.2086	0.66	134	1415.431717	141951.1799	0.295724439	0.901962863	33.02997789	0	0.06799994	1.845	0.689214855	1.33712275	0.057512599	-13.73137114	-0.556347174	-1.499431746	0.000755377
89.229825	0.66	134	1415.385428	141981.2219	0.295549561	0.901454325	32.97056469	0	0.06799994	1.845	0.68941827	1.337260449	-0.229346569	-12.67618253	-0.511983234	5.590754205	0.000754911
89.25105	0.66	134	1415.339181	142011.263	0.295374724	0.900945861	32.91125956	0	0.06799994	1.845	0.689621655	1.337398185	-0.456169453	-8.200907551	-0.329462379	11.2180617	0.000754445
89.272275	0.66	134	1415.292995	142041.3031	0.295199926	0.900437471	32.85206229	0	0.06799994	1.845	0.689825012	1.337535952	-0.561510717	-1.490190316	-0.057105045	13.85811148	0.000753981
89.2935	0.66	134	1415.246864	142071.3422	0.295025167	0.899929153	32.7929727	0	0.06799994	1.845	0.690028339	1.337673768	-0.516273421	5.661933402	0.232276965	12.78165169	0.000753516
89.314725	0.66	134	1415.200769	142101.3803	0.294850448	0.89942091	32.73399059	0	0.06799994	1.845	0.690231636	1.337811619	-0.331742282	11.3319338	0.46085317	8.256977649	0.000753053
89.33595	0.66	134	1415.154693	142131.4175	0.29467577	0.898912741	32.67511578	0	0.06799994	1.845	0.690434903	1.337949498	-0.056775782	13.98466628	0.566720788	1.48270771	0.00075259
89.357175	0.66	134	1415.108638	142161.4536	0.294501131	0.898404647	32.61634807	0	0.06799994	1.845	0.690638141	1.338087429	0.235138773	12.88851739	0.520653345	-5.73105336	0.000752127
89.3784	0.66	134	1415.062626	142191.4888	0.294326532	0.897896627	32.55768727	0	0.06799994	1.845	0.690841349	1.338225401	0.46551966	8.31622208	0.334138906	-11.44570203	0.000751666
89.399625	0.66	134	1415.016673	142221.523	0.294151973	0.897388682	32.49913319	0	0.06799994	1.845	0.691044527	1.338363404	0.571977706	1.477629617	0.056535943	-14.11367969	0.000751205
89.42085	0.66	134	1414.970777	142251.5563	0.293977454	0.896880812	32.44068563	0	0.06799994	1.845	0.691247675	1.338501459	0.525109098	-5.799747496	-0.237970241	-12.99804373	0.000750744
89.442075	0.66	134	1414.924915	142281.5886	0.293802976	0.896373017	32.38234442	0	0.06799994	1.845	0.691450793	1.338639552	0.336613097	-11.55941274	-0.470200239	-8.377062679	0.000750284
89.4633	0.66	134	1414.879072	142311.6199	0.293628537	0.895865298	32.32410935	0	0.06799994	1.845	0.691653881	1.338777675	0.056378588	-14.24246843	-0.577282665	-1.474408981	0.000749825
89.484525	0.66	134	1414.833251	142341.6502	0.293454139	0.895357655	32.26598025	0	0.06799994	1.845	0.691856938	1.338915853	-0.240728955	-13.10902461	-0.529658634	5.866259186	0.000749367
89.50575	0.66	134	1414.787472	142371.6795	0.293279782	0.894850088	32.20795692	0	0.06799994	1.845	0.692059965	1.339054074	-0.474861886	-8.441234524	-0.339209751	11.67300296	0.000748909
89.526975	0.66	134	1414.741752	142401.7079	0.293105465	0.894342597	32.15003917	0	0.06799994	1.845	0.692262961	1.339192328	-0.582635902	-1.473708571	-0.056315242	14.37382753	0.000748452
89.5482	0.66	134	1414.696088	142431.7353	0.292931188	0.893835183	32.09222681	0	0.06799994	1.845	0.692465927	1.339330637	-0.534286849	5.932318374	0.243455343	13.22277701	0.000747995
89.569425	0.66	134	1414.650459	142461.7618	0.292756952	0.893327846	32.03451966	0	0.06799994	1.845	0.692668862	1.339468987	-0.341887272	11.78650395	0.479537392	8.50706519	0.000747539
89.59065	0.66	134	1414.604849	142491.7872	0.292582757	0.892820586	31.97691753	0	0.06799994	1.845	0.692871766	1.339607368	-0.056338665	14.50491464	0.588038529	1.47496549	0.000747083
89.611875	0.66	134	1414.55926	142521.8117	0.292408602	0.892313403	31.91942024	0	0.06799994	1.845	0.693074639	1.339745808	0.24610456	13.33803645	0.539012827	-5.9960645	0.000746629
89.6331	0.66	134	1414.513713	142551.8353	0.292234489	0.891806298	31.86202758	0	0.06799994	1.845	0.693277481	1.339884293	0.484191974	8.576386664	0.344693098	-11.89986098	0.000746175
89.654325	0.66	134	1414.468226	142581.8578	0.292060416	0.891299271	31.80473939	0	0.06799994	1.845	0.693480292	1.340022813	0.593490682	1.478863655	0.05646086	-14.6386835	0.000745721
89.67555	0.66	134	1414.422794	142611.8794	0.291886384	0.890792322	31.74755547	0	0.06799994	1.845	0.693683071	1.340161393	0.543820234	-6.059328971	-0.248719311	-13.45617962	0.000745268
89.696775	0.66	134	1414.377396	142641.9001	0.291712393	0.890285451	31.69047564	0	0.06799994	1.845	0.69388582	1.340300014	0.347583049	-12.01309316	-0.488860032	-8.647428127	0.000744816
89.718	0.66	134	1414.332017	142671.9198	0.291538443	0.889778659	31.63349972	0	0.06799994	1.845	0.694088537	1.340438669	0.056674201	-14.77212437	-0.5989934	-1.484820105	0.000744364
89.739225	0.66	134	1414.28666	142701.9385	0.291364534	0.889271945	31.57662751	0	0.06799994	1.845	0.694291222	1.340577387	-0.251252204	-13.57587627	-0.548729305	6.120141932	0.000743913
89.76045	0.66	134	1414.241345	142731.9562	0.291190667	0.888765311	31.51985883	0	0.06799994	1.845	0.694493876	1.340716151	-0.493504872	-8.722122667	-0.35060725	12.12615047	0.000743463
89.781675	0.66	134	1414.196088	142761.973	0.291016841	0.888258756	31.4631935	0	0.06799994	1.845	0.694696498	1.340854953	-0.604546695	-1.493544577	-0.056991266	14.90835792	0.000743013
89.8029	0.66	134	1414.150887	142791.9889	0.290843056	0.887752281	31.40663134	0	0.06799994	1.845	0.694899088	1.340993818	-0.55372245	6.1804415	0.25374833	13.69857045	0.000742564
89.824125	0.66	134	1414.10572	142822.0037	0.290669312	0.887245885	31.35017216	0	0.06799994	1.845	0.695101646	1.341132728	-0.353718781	12.23904335	0.498162641	8.798596767	0.000742116
89.84535	0.66	134	1414.060571	142852.0176	0.29049561	0.88673957	31.29381578	0	0.06799994	1.845	0.695304172	1.341271673	-0.057403947	15.0441983	0.610151544	1.504429181	0.000741668
89.866575	0.66	134	1414.015444	142882.0306	0.29032195	0.886233335	31.23756201	0	0.06799994	1.845	0.695506666	1.341410684	0.256157632	13.82285778	0.558821073	-6.238142869	0.00074122
89.8878	0.66	134	1413.970359	142912.0426	0.290148332	0.88572718	31.18141068	0	0.06799994	1.845	0.695709128	1.341549745	0.502794573	8.878888952	0.356970616	-12.35172234	0.000740774
89.909025	0.66	134	1413.925333	142942.0536	0.289974755	0.885221107	31.12536161	0	0.06799994	1.845	0.695911557	1.341688845	0.61580781	1.518214803	0.057925503	-15.18294175	0.000740328
89.93025	0.66	134	1413.880361	142972.0637	0.289801219	0.884715114	31.0694146	0	0.06799994	1.845	0.696113954	1.341828012	0.5640063	-6.295296408	-0.258527695	-13.95025834	0.000739882
89.951475	0.66	134	1413.835424	143002.0729	0.289627726	0.884209203	31.01356948	0	0.06799994	1.845	0.696316319	1.341967227	0.360312926	-12.46419343	-0.507438718	-8.961018555	0.000739438
89.9727	0.66	134	1413.790505	143032.081	0.289454275	0.883703374	30.95782607	0	0.06799994	1.845	0.69651865	1.342106478	0.058547235	-15.32121713	-0.621516423	-1.53426305	0.000738993
89.993925	0.66	134	1413.745607	143062.0883	0.289280865	0.883197626	30.90218419	0	0.06799994	1.845	0.696720949	1.3422458	-0.260805674	-14.07928427	-0.569300725	6.349696424	0.00073855
90.01515	0.66	134	1413.700752	143092.0945	0.289107498	0.882691961	30.84664366	0	0.06799994	1.845	0.696923216	1.342385174	-0.512054065	-9.047133985	-0.363801704	12.57640277	0.000738107
90.036375	0.66	134	1413.655955	143122.0999	0.288934173	0.882186378	30.79120429	0	0.06799994	1.845	0.697125449	1.342524589	-0.627277068	-1.55335202	-0.059283208	15.46250536	0.000737664
90.0576	0.66	134	1413.611211	143152.1042	0.28876089	0.881680878	30.73586592	0	0.06799994	1.845	0.697327649	1.342664076	-0.574684162	6.40351137	0.263041764	14.21154128	0.000737223
90.078825	0.66	134	1413.566503	143182.1077	0.288587649	0.881175461	30.68062835	0	0.06799994	1.845	0.697529816	1.342803613	-0.367384036	12.68835693	0.516680735	9.135142861	0.000736782
90.10005	0.66	134	1413.521812	143212.1101	0.288414451	0.880670126	30.62549141	0	0.06799994	1.845	0.697731949	1.342943188	-0.060124	15.60324036	0.633090644	1.574806451	0.000736341
90.121275	0.66	134	1413.477143	143242.1117	0.288241295	0.880164876	30.57045493	0	0.06799994	1.845	0.69793405	1.343082838	0.265180207	14.34544766	0.580180407	-6.454408456	0.000735901
90.1425	0.66	134	1413.432516	143272.1122	0.288068182	0.879659709	30.51551872	0	0.06799994	1.845	0.698136116	1.343222543	0.521275276	9.227308	0.371119113	-12.7999919	0.000735462
90.163725	0.66	134	1413.387946	143302.1119	0.287895111	0.879154626	30.46068261	0	0.06799994	1.845	0.69833815	1.343362291	0.638956628	1.59944852	0.061084626	-15.74709724	0.000735023
90.18495	0.66	134	1413.343431	143332.1106	0.287722083	0.878649627	30.40594641	0	0.06799994	1.845	0.698540149	1.343502115	0.585767947	-6.504680324	-0.267273923	-14.4827055	0.000734585
90.206175	0.66	134	1413.29895	143362.1083	0.287549098	0.878144713	30.35130996	0	0.06799994	1.845	0.698742115	1.343641992	0.374950747	-12.91132072	-0.525880074	-9.321420662	0.000734148
90.2274	0.66	134	1413.254487	143392.1051	0.287376155	0.877639884	30.29677308	0	0.06799994	1.845	0.698944047	1.343781909	0.062154793	-15.89030496	-0.644875906	-1.626558878	0.000733711
90.248625	0.66	134	1413.210045	143422.101	0.287203256	0.877135139	30.24233558	0	0.06799994	1.845	0.699145944	1.343921906	-0.269264114	-14.62162761	-0.591471782	6.55186063	0.000733275
90.26985	0.66	134	1413.165645	143452.0959	0.287030399	0.87663048	30.1879973	0	0.06799994	1.845	0.699347808	1.34406196	-0.530449025	-9.419862632	-0.378941516	13.02226256	0.000732839
90.291075	0.66	134	1413.121303	143482.0898	0.286857585	0.876125907	30.13375805	0	0.06799994	1.845	0.699549637	1.34420206	-0.650847714	-1.657011523	-0.063350625	16.03674271	0.000732404
90.3123	0.66	134	1413.077014	143512.0829	0.286684815	0.875621419	30.07961767	0	0.06799994	1.845	0.699751432	1.34434224	-0.59726906	6.598372555	0.271206544	14.76402446	0.000731969
90.333525	0.66	134	1413.032759	143542.075	0.286512087	0.875117017	30.02557598	0	0.06799994	1.845	0.699953193	1.344482475	-0.383031758	13.13284374	0.535026981	9.520304138	0.000731536
90.35475	0.66	134	1412.988522	143572.0661	0.286339403	0.874612702	29.9716328	0	0.06799994	1.845	0.700154919	1.344622753	-0.064660791	16.1824241	0.656872946	1.690034858	0.000731102
90.375975	0.66	134	1412.944307	143602.0563	0.286166762	0.874108473	29.91778795	0	0.06799994	1.845	0.700356611	1.344763115	0.273039245	14.90809049	0.603185985	-6.641609527	0.00073067
90.3972	0.66	134	1412.900134	143632.0456	0.285994165	0.873604331	29.86404128	0	0.06799994	1.845	0.700558267	1.344903538	0.539564963	9.625250471	0.387287639	-13.24295896	0.000730238
90.418425	0.66	134	1412.856017	143662.0339	0.285821611	0.873100277	29.81039259	0	0.06799994	1.845	0.700759889	1.345044008	0.662950558	1.726563411	0.066102704	-16.3314426	0.000729806
90.43965	0.66	134	1412.811954	143692.0213	0.285649101	0.87259631	29.75684172	0	0.06799994	1.845	0.700961476	1.345184563	0.609198357	-6.684131827	-0.27482095	-15.05575784	0.000729375
90.460875	0.66	134	1412.767925	143722.0078	0.285476634	0.87209243	29.7033885	0	0.06799994	1.845	0.701163028	1.345325177	0.391645814	-13.35265572	-0.544110511	-9.732246178	0.000728945
90.4821	0.66	134	1412.723913	143751.9933	0.285304211	0.871588638	29.65003275	0	0.06799994	1.845	0.701364545	1.345465836	0.067663807	-16.47958574	-0.669081482	-1.765764148	0.000728516
90.503325	0.66	134	1412.679924	143781.9779	0.285131831	0.871084935	29.5967743	0	0.06799994	1.845	0.701566026	1.345606582	-0.276486388	-15.20508827	-0.615333579	6.723185804	0.000728086
90.52455	0.66	134	1412.635975	143811.9616	0.284959496	0.87058132	29.54361298	0	0.06799994	1.845	0.701767472	1.345747394	-0.548611523	-9.843924514	-0.396176244	13.46179545	0.000727658
90.545775	0.66	134	1412.592083	143841.9443	0.284787205	0.870077794	29.49054862	0	0.06799994	1.845	0.701968882	1.345888255	-0.675264346	-1.808641884	-0.069363003	16.63117182	0.00072723
90.567	0.66	134	1412.548245	143871.9261	0.284614957	0.869574357	29.43758105	0	0.06799994	1.845	0.702170257	1.346029205	-0.621566099	6.761475562	0.27809738	15.35815035	0.000726803
90.588225	0.66	134	1412.50444	143901.907	0.284442754	0.86907101	29.38471009	0	0.06799994	1.845	0.702371596	1.346170218	-0.400811682	13.5704559	0.553118473	9.957699795	0.000726376
90.60945	0.66	134	1412.460653	143931.8869	0.284270594	0.868567752	29.33193557	0	0.06799994	1.845	0.702572899	1.346311277	-0.071186296	16.78175126	0.681500154	1.854291844	0.00072595
90.630675	0.66	134	1412.416888	143961.866	0.284098479	0.868064583	29.27925733	0	0.06799994	1.845	0.702774167	1.346452429	0.279585227	15.51285735	0.627924505	-6.796093398	0.000725525
90.6519	0.66	134	1412.373163	143991.844	0.283926408	0.867561505	29.2266752	0	0.06799994	1.845	0.702975398	1.34659365	0.557575868	10.07633753	0.405626101	-13.67845522	0.0007251
90.673125	0.66	134	1412.329495	144021.8212	0.283754382	0.867058518	29.174189	0	0.06799994	1.845	0.703176593	1.346734921	0.687787157	1.903800029	0.073154304	-16.93587795	0.000724676
90.69435	0.66	134	1412.28588	144051.7974	0.2835824	0.866555621	29.12179857	0	0.06799994	1.845	0.703377752	1.346876287	0.634381901	-6.829894077	-0.281014959	-15.67143056	0.000724252
90.715575	0.66	134	1412.242299	144081.7727	0.283410463	0.866052815	29.06950373	0	0.06799994	1.845	0.703578874	1.34701772	0.410548119	-13.78591173	-0.56203738	-10.19711743	0.000723829
90.7368	0.66	134	1412.198736	144111.7471	0.28323857	0.8655501	29.01730433	0	0.06799994	1.845	0.70377996	1.347159201	0.075251356	-17.08885399	-0.694126467	-1.956178405	0.000723406
90.758025	0.66	134	1412.155194	144141.7206	0.283066722	0.865047476	28.96520018	0	0.06799994	1.845	0.703981009	1.347300779	-0.282314321	-15.83161731	-0.640968033	6.859808802	0.000722984
